customer_id,transaction_date,product_used,transaction_amount,customer_tenure,transaction_frequency
1965,2023-05-12,Personal Loan,90844.05,6,39
1258,2023-02-13,Mutual Fund,39693.86,8,21
1289,2024-12-06,Personal Loan,64515.17,13,34
1460,2023-09-08,Personal Loan,95850.28,4,33
1847,2024-02-07,Car Loan,58661.91,1,12
1028,2023-06-09,Mutual Fund,32838.65,2,26
1956,2024-08-25,Credit Card,14315.85,13,9
1872,2023-12-14,Credit Card,93422.02,1,7
1086,2024-05-27,Fixed Deposit,12716.47,3,47
1689,2023-03-23,Car Loan,8941.0,6,29
1836,2023-06-26,Mutual Fund,40629.47,10,14
1331,2023-12-11,Current Account,50316.85,12,19
1641,2023-05-05,Car Loan,52309.68,1,45
1625,2024-12-24,Current Account,31838.37,14,12
1984,2023-07-03,Savings Account,15993.02,9,46
1037,2024-01-20,Mortgage Loan,4154.91,6,1
1396,2024-07-08,Credit Card,1206.35,10,39
1382,2024-05-12,Credit Card,6105.14,1,47
1606,2023-05-22,Mutual Fund,94532.49,1,9
1079,2023-06-16,Fixed Deposit,30342.59,12,3
1213,2023-12-01,Personal Loan,73828.79,11,44
1054,2023-02-27,Mortgage Loan,15066.43,2,1
1151,2024-05-25,Mortgage Loan,83850.82,12,3
1277,2024-04-01,Current Account,35420.4,13,8
1593,2023-11-27,Mortgage Loan,93293.19,5,37
1562,2023-08-16,Current Account,20502.79,3,3
1862,2024-06-19,Fixed Deposit,66188.45,13,41
1350,2023-03-25,Current Account,92709.5,8,33
1276,2023-11-09,Fixed Deposit,84187.09,14,5
1754,2024-01-04,Credit Card,27663.48,10,9
1034,2024-01-14,Credit Card,75090.11,12,37
1533,2023-10-24,Car Loan,47916.37,5,25
1639,2023-04-07,Car Loan,95658.93,7,47
1770,2023-05-10,Current Account,46434.43,9,41
1758,2024-03-17,Credit Card,30717.11,14,45
1427,2024-08-20,Car Loan,13093.02,1,44
1107,2024-02-17,Current Account,4264.21,11,3
1820,2024-07-14,Savings Account,24636.09,9,30
1901,2025-01-06,Current Account,77453.13,14,44
1553,2023-10-09,Personal Loan,89283.19,1,4
1240,2023-09-16,Personal Loan,1629.88,9,15
1012,2023-07-20,Savings Account,64925.53,4,4
1082,2024-10-15,Personal Loan,96625.08,8,49
1541,2024-05-09,Savings Account,67596.08,4,36
1533,2024-02-02,Savings Account,54534.81,12,24
1313,2024-11-20,Fixed Deposit,3667.41,12,15
1809,2023-09-21,Personal Loan,36166.46,5,37
1999,2025-02-08,Personal Loan,61335.52,5,39
1152,2023-03-27,Current Account,62562.53,7,10
1943,2024-12-12,Mortgage Loan,99520.89,6,18
1808,2023-09-04,Fixed Deposit,89629.52,14,20
1057,2024-02-07,Fixed Deposit,26231.39,7,46
1690,2024-10-17,Savings Account,57862.78,7,5
1333,2024-02-26,Fixed Deposit,97095.78,5,23
1994,2024-12-17,Current Account,6797.7,12,45
1498,2024-01-05,Car Loan,90933.61,3,23
1240,2023-05-09,Savings Account,89481.78,13,33
1908,2025-01-21,Savings Account,48047.83,10,18
1897,2024-09-17,Mutual Fund,60439.56,1,25
1505,2024-02-24,Current Account,71970.37,5,38
1784,2023-04-21,Current Account,3091.1,14,45
1195,2023-06-08,Current Account,60122.65,2,3
1612,2023-12-11,Current Account,23455.0,14,14
1338,2024-09-17,Car Loan,75708.82,8,13
1138,2024-07-14,Fixed Deposit,15926.88,11,28
1061,2024-03-10,Current Account,34765.78,8,24
1631,2024-08-23,Credit Card,36023.77,1,17
1670,2024-01-03,Savings Account,22447.14,6,29
1961,2023-02-21,Mortgage Loan,86234.3,13,17
1698,2024-09-10,Savings Account,30519.26,14,45
1580,2023-02-19,Credit Card,4668.11,11,37
1752,2024-06-22,Savings Account,99701.46,13,5
1639,2023-03-07,Fixed Deposit,6091.25,14,48
1244,2023-04-26,Personal Loan,22579.29,7,20
1169,2024-01-21,Mortgage Loan,28128.04,3,7
1897,2023-05-08,Credit Card,79646.8,2,23
1050,2023-08-14,Credit Card,84448.73,1,37
1739,2023-06-24,Fixed Deposit,73830.51,1,17
1292,2024-11-26,Savings Account,71883.71,4,7
1746,2024-04-16,Car Loan,70925.24,1,4
1914,2023-04-02,Personal Loan,32949.78,4,38
1542,2023-12-26,Mutual Fund,99654.59,8,42
1932,2023-10-20,Personal Loan,35333.16,3,27
1276,2024-03-09,Credit Card,91707.33,5,35
1501,2024-12-17,Fixed Deposit,87894.77,5,5
1131,2024-12-04,Savings Account,87448.31,11,16
1376,2023-09-09,Current Account,74036.02,8,20
1175,2023-12-08,Fixed Deposit,60555.6,5,44
1592,2024-02-20,Savings Account,63176.04,14,22
1555,2024-10-26,Mortgage Loan,72097.02,4,25
1275,2024-12-31,Car Loan,76163.68,9,33
1522,2024-05-16,Fixed Deposit,6359.83,14,22
1827,2023-03-30,Credit Card,95690.34,10,36
1198,2023-08-15,Car Loan,78173.5,14,48
1083,2024-05-30,Savings Account,25300.42,9,38
1443,2024-07-01,Credit Card,50986.29,1,39
1929,2023-03-04,Fixed Deposit,11974.3,9,19
1179,2023-08-18,Car Loan,32762.61,1,40
1192,2024-12-04,Car Loan,4821.13,10,32
1657,2024-05-16,Mortgage Loan,19627.97,13,21
1471,2024-08-17,Savings Account,57402.05,9,47
1008,2025-01-27,Mutual Fund,47176.55,8,49
1586,2023-07-09,Mutual Fund,68549.78,13,19
1858,2025-01-25,Savings Account,11982.0,8,40
1115,2024-03-31,Credit Card,25468.34,2,36
1802,2023-07-24,Fixed Deposit,5467.16,11,12
1634,2023-09-12,Savings Account,40658.05,7,15
1925,2024-02-21,Current Account,19386.7,14,29
1403,2023-12-27,Fixed Deposit,21653.79,8,1
1387,2024-09-12,Savings Account,88883.06,10,33
1276,2024-06-07,Savings Account,10255.14,12,32
1474,2023-08-26,Mutual Fund,92597.08,2,33
1425,2023-04-13,Personal Loan,2895.19,13,20
1110,2023-06-22,Car Loan,32259.72,8,18
1662,2024-03-05,Savings Account,14128.49,9,40
1373,2024-07-06,Fixed Deposit,50188.65,12,19
1440,2024-07-09,Mutual Fund,64116.0,4,43
1998,2023-08-02,Mortgage Loan,4672.69,6,28
1258,2023-03-21,Fixed Deposit,29926.9,13,7
1240,2023-09-18,Personal Loan,2673.39,14,41
1612,2023-05-27,Mortgage Loan,91700.94,4,48
1305,2023-10-15,Personal Loan,50109.07,9,20
1783,2024-10-08,Savings Account,47106.82,4,8
1492,2024-09-18,Current Account,76986.95,8,1
1850,2023-06-07,Fixed Deposit,69488.96,9,3
1500,2025-01-07,Fixed Deposit,57482.16,14,23
1863,2024-04-06,Mutual Fund,24603.57,3,29
1415,2024-10-12,Car Loan,51768.19,12,6
1652,2025-01-31,Personal Loan,43163.61,3,11
1073,2023-07-07,Savings Account,52843.03,12,19
1315,2024-06-01,Personal Loan,86674.07,10,20
1117,2023-02-12,Current Account,35974.81,10,2
1212,2024-02-27,Mortgage Loan,30160.62,4,41
1127,2023-09-14,Mutual Fund,4820.48,9,15
1444,2024-08-02,Credit Card,25398.75,8,22
1095,2023-12-06,Fixed Deposit,24324.03,5,12
1364,2024-10-23,Mutual Fund,7764.86,6,24
1466,2023-05-19,Mutual Fund,48408.17,8,36
1138,2023-06-18,Personal Loan,83902.69,6,32
1912,2023-05-23,Mutual Fund,14045.34,14,30
1777,2023-11-05,Savings Account,49604.05,3,35
1269,2025-01-08,Fixed Deposit,36127.24,6,33
1323,2024-12-18,Credit Card,82841.39,4,45
1546,2024-07-16,Fixed Deposit,11731.72,3,14
1346,2023-09-24,Fixed Deposit,25178.93,11,7
1675,2024-08-24,Fixed Deposit,84715.01,12,26
1008,2023-07-02,Current Account,53128.17,7,23
1980,2024-09-03,Savings Account,14027.99,5,25
1277,2025-01-06,Mortgage Loan,3202.68,12,32
1210,2024-12-10,Car Loan,91552.04,2,18
1654,2023-05-09,Mortgage Loan,24024.16,8,32
1465,2025-02-03,Current Account,47804.01,8,25
1553,2024-06-07,Savings Account,58781.29,3,28
1726,2024-03-15,Mutual Fund,13862.74,3,20
1810,2023-06-22,Mutual Fund,26787.34,2,33
1859,2024-02-09,Mortgage Loan,92888.05,8,25
1808,2025-02-06,Savings Account,56137.41,7,3
1524,2023-08-08,Savings Account,98890.07,12,24
1704,2024-10-06,Car Loan,28740.82,10,1
1464,2023-10-14,Mortgage Loan,69827.12,8,22
1867,2024-04-28,Mortgage Loan,35290.0,12,8
1875,2024-06-20,Mutual Fund,8343.92,11,37
1994,2024-03-13,Credit Card,24700.82,9,28
1047,2024-11-21,Mortgage Loan,6068.46,9,12
1636,2024-09-21,Credit Card,6051.37,4,46
1341,2024-01-26,Savings Account,86614.51,5,35
1232,2024-07-30,Current Account,22481.36,3,15
1010,2023-10-13,Car Loan,28510.94,14,26
1554,2024-02-01,Savings Account,34616.24,13,39
1836,2024-08-13,Mortgage Loan,1449.04,4,45
1741,2023-05-27,Current Account,34240.28,2,26
1733,2024-03-23,Credit Card,14463.16,11,45
1842,2024-10-22,Savings Account,36729.45,4,8
1948,2023-12-29,Current Account,59459.66,1,45
1812,2024-07-12,Credit Card,90480.99,1,40
1979,2024-02-05,Credit Card,90448.64,12,18
1022,2023-02-25,Fixed Deposit,36813.28,11,33
1190,2023-05-30,Savings Account,6022.41,6,41
1721,2024-11-03,Personal Loan,97524.11,14,9
1445,2023-08-18,Mortgage Loan,3910.39,8,39
1290,2024-12-10,Credit Card,8631.52,2,8
1030,2025-01-05,Mortgage Loan,72257.67,11,5
1396,2023-05-12,Fixed Deposit,69611.13,9,29
1612,2023-12-22,Mutual Fund,45370.88,11,45
1604,2023-02-11,Car Loan,97815.69,5,24
1339,2023-08-01,Credit Card,74298.75,12,49
1933,2024-09-21,Current Account,22320.03,8,2
1704,2024-03-10,Savings Account,75559.73,13,48
1119,2023-08-19,Savings Account,97769.96,13,38
1828,2024-03-07,Credit Card,34049.52,3,41
1717,2024-04-16,Credit Card,51353.51,1,12
1555,2023-05-30,Current Account,84608.91,6,43
1502,2024-12-07,Fixed Deposit,6251.71,8,19
1115,2023-03-11,Current Account,69453.71,12,26
1067,2023-06-21,Savings Account,47010.92,7,11
1495,2023-06-22,Mortgage Loan,48918.86,7,2
1920,2023-04-15,Savings Account,14276.55,1,47
1478,2024-08-27,Mortgage Loan,98202.51,3,28
1593,2023-09-14,Mutual Fund,26021.19,6,43
1838,2024-08-16,Mortgage Loan,46829.17,2,10
1452,2023-06-15,Current Account,72874.82,1,30
1446,2023-12-15,Credit Card,75912.21,13,27
1041,2023-07-25,Personal Loan,91639.49,14,45
1808,2023-10-10,Mortgage Loan,53591.15,1,15
1397,2023-02-27,Mutual Fund,51844.14,13,6
1433,2024-05-07,Fixed Deposit,18912.21,3,30
1716,2024-02-08,Fixed Deposit,22102.87,11,37
1289,2023-12-21,Personal Loan,54087.3,4,39
1490,2024-05-30,Savings Account,89670.37,13,8
1793,2024-11-08,Mutual Fund,31084.91,3,12
1144,2025-01-30,Car Loan,2031.42,9,16
1117,2024-08-15,Car Loan,76039.76,11,18
1952,2023-03-07,Current Account,75780.14,3,11
1959,2024-01-13,Mortgage Loan,7820.16,6,18
1981,2024-08-13,Savings Account,42240.31,3,37
1118,2024-12-05,Savings Account,1775.35,1,12
1154,2023-10-30,Mortgage Loan,20313.13,1,45
1775,2024-02-18,Credit Card,78058.45,3,9
1797,2024-09-19,Mortgage Loan,11164.68,11,10
1726,2024-08-09,Mortgage Loan,79266.75,9,13
1827,2023-08-03,Personal Loan,66217.85,4,43
1801,2023-11-30,Personal Loan,11892.7,11,30
1689,2023-07-06,Current Account,56544.63,6,34
1941,2024-09-02,Savings Account,92496.6,13,41
1846,2024-09-13,Personal Loan,97729.91,4,41
1672,2025-01-22,Car Loan,68364.86,9,5
1252,2023-07-20,Mortgage Loan,35918.13,4,5
1977,2024-12-08,Mutual Fund,87858.58,9,1
1282,2024-09-01,Car Loan,3825.53,9,5
1829,2023-09-27,Credit Card,3626.85,2,35
1956,2024-07-28,Credit Card,68159.24,7,9
1643,2024-01-22,Mortgage Loan,57930.99,13,42
1138,2024-10-29,Current Account,38779.99,8,14
1203,2024-01-04,Mortgage Loan,79273.85,8,11
1818,2023-09-16,Fixed Deposit,53040.66,8,40
1790,2024-06-05,Personal Loan,68355.66,14,40
1542,2024-06-08,Mortgage Loan,52551.63,7,22
1461,2024-12-08,Personal Loan,71978.6,11,46
1011,2023-11-01,Mortgage Loan,15886.93,8,28
1700,2024-05-10,Car Loan,90149.62,2,21
1121,2024-01-19,Mortgage Loan,59917.16,9,22
1230,2024-06-06,Personal Loan,71857.98,5,24
1325,2024-05-31,Current Account,5459.01,9,47
1545,2023-06-29,Credit Card,12516.29,13,44
1474,2024-03-19,Fixed Deposit,71116.75,11,37
1737,2024-02-01,Current Account,59794.53,13,14
1994,2024-11-19,Car Loan,4143.19,2,39
1969,2024-06-10,Personal Loan,25154.75,12,24
1398,2023-08-14,Savings Account,63610.8,9,20
1117,2024-04-16,Savings Account,26506.15,1,19
1983,2024-03-27,Personal Loan,78655.23,14,39
1188,2023-07-20,Fixed Deposit,68813.13,12,17
1748,2024-11-19,Mutual Fund,90729.67,3,16
1545,2023-07-12,Mortgage Loan,10822.09,7,15
1832,2025-01-12,Fixed Deposit,66322.29,12,15
1541,2023-02-17,Fixed Deposit,67263.19,12,49
1034,2023-12-09,Fixed Deposit,16474.05,10,25
1636,2024-06-26,Mortgage Loan,17414.08,8,30
1873,2024-08-23,Mortgage Loan,43835.09,9,19
1026,2024-11-15,Car Loan,59488.66,6,31
1293,2024-10-12,Fixed Deposit,4465.22,6,17
1163,2023-08-03,Savings Account,47353.22,13,49
1072,2023-11-29,Mutual Fund,95794.75,13,29
1712,2023-11-28,Personal Loan,7887.46,4,8
1002,2023-03-11,Savings Account,67749.41,7,29
1685,2024-09-13,Mutual Fund,21122.51,1,27
1147,2024-06-24,Credit Card,34352.25,2,30
1597,2024-12-09,Fixed Deposit,24384.0,5,5
1810,2023-11-26,Fixed Deposit,38172.94,4,9
1407,2025-01-08,Savings Account,19861.88,5,47
1770,2023-06-20,Fixed Deposit,92973.71,10,1
1511,2023-07-23,Credit Card,27455.93,7,31
1550,2024-03-13,Current Account,30588.0,14,29
1050,2023-06-16,Savings Account,28713.39,4,11
1293,2024-11-22,Personal Loan,52863.55,7,9
1153,2024-12-06,Fixed Deposit,77329.58,1,32
1441,2024-08-12,Current Account,30827.04,11,25
1600,2024-05-12,Credit Card,78048.54,4,14
1766,2024-05-23,Mutual Fund,75206.31,7,14
1184,2023-04-28,Savings Account,42942.35,7,1
1397,2023-12-30,Fixed Deposit,80593.26,11,25
1362,2024-07-20,Mutual Fund,8311.64,14,15
1620,2024-05-16,Mortgage Loan,33122.53,9,46
1767,2024-09-11,Current Account,47318.14,11,26
1655,2023-05-21,Personal Loan,73363.63,9,33
1193,2024-11-17,Car Loan,37649.57,2,26
1772,2023-03-01,Fixed Deposit,28776.82,5,32
1506,2023-12-12,Mutual Fund,12671.64,13,16
1589,2023-08-28,Mortgage Loan,74521.14,6,33
1312,2024-11-17,Credit Card,68256.16,11,31
1088,2024-04-22,Personal Loan,62175.64,11,31
1305,2023-04-25,Credit Card,47765.28,7,40
1881,2024-11-06,Car Loan,38003.2,1,44
1226,2024-05-08,Current Account,48446.97,3,30
1497,2025-01-04,Current Account,44868.46,11,3
1682,2023-12-29,Savings Account,19951.22,5,6
1587,2023-11-27,Car Loan,16535.59,4,13
1789,2024-02-02,Savings Account,58295.5,11,20
1027,2024-08-08,Mortgage Loan,26600.7,1,12
1659,2023-08-03,Mutual Fund,10418.95,13,30
1801,2023-05-15,Credit Card,99602.31,14,37
1781,2024-01-30,Car Loan,97598.54,7,22
1713,2023-10-10,Mutual Fund,89495.33,2,29
1046,2023-06-25,Mortgage Loan,40025.29,10,11
1743,2024-03-16,Mutual Fund,51845.59,13,19
1213,2023-07-18,Fixed Deposit,61226.04,1,21
1354,2023-09-20,Mutual Fund,58964.86,2,44
1447,2024-02-15,Mortgage Loan,27637.08,10,19
1843,2024-03-27,Savings Account,5371.87,1,38
1147,2025-01-17,Mortgage Loan,26949.1,7,44
1641,2024-05-27,Current Account,40325.69,3,45
1978,2024-03-27,Personal Loan,82591.95,12,21
1775,2024-10-30,Fixed Deposit,46312.06,11,47
1051,2024-05-16,Credit Card,24701.92,1,31
1891,2024-07-23,Mutual Fund,59580.63,13,31
1026,2023-04-11,Mutual Fund,23102.91,4,30
1898,2023-11-26,Credit Card,92078.93,7,22
1628,2024-10-06,Fixed Deposit,58828.28,12,17
1598,2023-08-13,Current Account,4783.29,12,47
1992,2024-07-22,Credit Card,18522.53,7,16
1216,2024-02-01,Fixed Deposit,86515.85,12,12
1922,2024-05-21,Mutual Fund,45205.92,10,2
1900,2023-10-04,Current Account,34598.55,6,46
1263,2024-05-08,Car Loan,71076.37,12,12
1935,2023-04-14,Mortgage Loan,61807.11,10,16
1472,2024-05-31,Savings Account,47990.16,2,31
1106,2023-07-25,Savings Account,85835.78,6,37
1609,2024-01-27,Fixed Deposit,66379.84,8,14
1144,2024-12-01,Fixed Deposit,76564.67,6,27
1183,2024-03-11,Credit Card,3696.39,9,32
1157,2024-07-30,Fixed Deposit,98445.42,8,18
1298,2024-03-15,Mutual Fund,36197.43,13,5
1088,2024-11-27,Mortgage Loan,8799.0,8,33
1800,2024-08-20,Savings Account,62991.8,10,19
1564,2024-12-14,Car Loan,95719.29,4,36
1757,2024-02-07,Personal Loan,79130.0,8,3
1376,2024-03-26,Mortgage Loan,24142.98,13,41
1087,2023-03-01,Fixed Deposit,53254.99,12,9
1256,2023-10-07,Savings Account,93284.28,2,29
1960,2024-08-06,Mortgage Loan,22407.36,14,16
1163,2024-01-08,Current Account,59895.6,3,2
1027,2023-10-31,Savings Account,38774.66,11,20
1981,2023-09-25,Current Account,65492.57,2,30
1421,2023-04-26,Personal Loan,28071.79,10,2
1720,2023-05-12,Credit Card,15151.14,14,3
1507,2024-12-03,Mutual Fund,36307.74,3,4
1504,2024-07-31,Mortgage Loan,42523.53,13,4
1808,2024-09-06,Personal Loan,68296.44,3,14
1398,2025-01-21,Current Account,55375.93,6,23
1954,2023-11-16,Mutual Fund,9685.31,7,8
1729,2023-11-17,Credit Card,34241.15,4,22
1392,2023-05-31,Car Loan,60806.35,13,28
1593,2023-05-25,Mutual Fund,18544.48,11,30
1782,2023-04-07,Personal Loan,33373.66,5,5
1919,2024-02-09,Credit Card,88289.44,1,20
1853,2023-04-20,Fixed Deposit,20873.83,4,4
1015,2023-05-22,Fixed Deposit,14303.43,8,28
1580,2024-03-02,Car Loan,87488.85,4,40
1223,2023-02-11,Credit Card,41931.23,4,24
1850,2023-02-23,Mortgage Loan,32071.75,10,10
1346,2023-11-29,Mutual Fund,90346.33,11,21
1082,2023-11-24,Mutual Fund,33653.47,13,23
1051,2025-02-03,Mortgage Loan,97113.36,10,40
1569,2023-12-08,Current Account,36844.03,14,14
1304,2024-12-05,Credit Card,83220.27,2,25
1746,2025-01-30,Savings Account,54177.99,5,15
1013,2023-09-05,Mutual Fund,33379.35,6,45
1361,2024-04-24,Fixed Deposit,15591.96,5,43
1627,2024-02-11,Mutual Fund,65297.49,5,28
1511,2024-07-08,Savings Account,23726.87,6,31
1169,2024-02-23,Credit Card,42822.6,9,31
1531,2023-12-23,Savings Account,60126.34,13,19
1783,2024-08-21,Mortgage Loan,29143.0,9,18
1557,2023-02-21,Savings Account,72966.37,3,36
1401,2024-05-04,Current Account,42087.81,1,18
1191,2023-08-03,Current Account,56731.12,2,29
1636,2024-03-07,Car Loan,50795.65,4,2
1128,2024-11-28,Personal Loan,82559.73,10,18
1608,2024-02-28,Mortgage Loan,71140.52,1,23
1358,2024-11-02,Car Loan,28171.59,8,42
1957,2024-06-19,Savings Account,63376.47,12,39
1480,2023-03-19,Fixed Deposit,4543.53,4,30
1559,2024-05-23,Mortgage Loan,44251.11,1,12
1019,2023-03-13,Personal Loan,82884.49,6,13
1934,2024-06-20,Car Loan,85336.41,10,14
1649,2024-03-13,Fixed Deposit,13937.9,14,32
1955,2025-02-09,Current Account,49491.52,7,5
1647,2023-07-12,Credit Card,84579.23,11,46
1909,2023-11-22,Savings Account,73451.2,11,28
1625,2023-03-28,Mortgage Loan,73880.03,6,39
1965,2024-07-20,Mortgage Loan,55001.01,9,24
1363,2023-04-01,Savings Account,75047.8,6,48
1105,2023-06-22,Current Account,23468.78,12,18
1962,2023-12-26,Savings Account,630.41,7,40
1513,2023-05-28,Savings Account,60453.49,9,2
1416,2023-12-23,Savings Account,51200.19,11,11
1551,2024-08-03,Credit Card,76063.19,5,37
1957,2023-09-18,Current Account,60605.01,13,8
1492,2024-09-22,Credit Card,99301.09,3,24
1901,2023-08-08,Personal Loan,73188.44,5,35
1686,2024-12-25,Car Loan,60812.59,10,34
1140,2024-04-09,Fixed Deposit,26751.81,11,2
1799,2023-05-11,Savings Account,76001.88,4,35
1501,2023-12-09,Mortgage Loan,32423.14,6,26
1062,2024-07-14,Mutual Fund,12274.43,4,42
1289,2023-02-24,Credit Card,84385.75,5,7
1066,2024-08-01,Current Account,96187.16,11,47
1071,2023-03-20,Mortgage Loan,69178.72,5,32
1056,2023-07-26,Savings Account,8702.38,7,1
1209,2023-09-20,Fixed Deposit,39078.06,5,10
1528,2024-04-05,Credit Card,34464.8,7,21
1910,2024-06-24,Savings Account,81596.78,9,25
1296,2023-09-20,Mortgage Loan,30751.92,14,7
1447,2023-03-21,Car Loan,60735.33,3,13
1960,2024-02-05,Mortgage Loan,40087.14,4,13
1388,2024-10-30,Personal Loan,9946.21,10,19
1542,2024-07-23,Savings Account,13432.0,7,2
1511,2024-09-15,Mortgage Loan,61672.4,2,25
1997,2024-10-06,Mutual Fund,45531.13,9,2
1474,2023-08-08,Fixed Deposit,33487.45,9,20
1404,2025-01-04,Mutual Fund,37896.55,6,12
1675,2024-07-11,Credit Card,65428.55,7,12
1271,2023-03-01,Fixed Deposit,43782.74,12,29
1473,2024-09-11,Mutual Fund,48633.66,2,3
1796,2025-01-17,Fixed Deposit,44263.03,8,15
1625,2024-08-18,Car Loan,1433.43,2,37
1020,2024-03-19,Mutual Fund,26293.23,11,25
1053,2024-08-18,Current Account,93464.07,9,38
1644,2023-03-03,Credit Card,41812.51,5,15
1975,2024-06-17,Savings Account,53589.82,2,3
1409,2024-10-31,Credit Card,41034.44,4,42
1534,2024-05-18,Car Loan,56038.1,9,32
1611,2023-05-30,Credit Card,85205.6,4,45
1986,2024-04-14,Fixed Deposit,77851.45,8,28
1827,2024-12-12,Personal Loan,64716.8,14,48
1751,2024-03-23,Mortgage Loan,96230.45,3,4
1554,2024-04-09,Credit Card,35354.64,5,28
1390,2023-04-26,Fixed Deposit,76229.8,9,32
1881,2024-12-20,Fixed Deposit,69138.08,11,21
1338,2023-06-01,Personal Loan,97817.18,4,28
1022,2024-01-19,Personal Loan,56187.53,1,11
1890,2024-12-13,Mortgage Loan,56874.99,14,47
1947,2024-09-24,Mortgage Loan,28541.63,12,2
1389,2023-10-06,Savings Account,51387.56,14,44
1645,2023-12-16,Savings Account,76093.9,2,19
1190,2024-02-29,Car Loan,64399.55,2,20
1236,2023-06-29,Mortgage Loan,65410.03,7,5
1681,2024-12-29,Mutual Fund,54697.78,9,44
1718,2023-05-13,Car Loan,69478.83,1,30
1545,2023-10-20,Mutual Fund,31200.31,13,47
1876,2024-03-23,Mutual Fund,86292.45,2,24
1929,2023-07-12,Savings Account,93557.9,3,30
1444,2024-11-11,Current Account,90330.03,6,28
1994,2024-08-18,Mutual Fund,98416.83,4,36
1935,2023-11-09,Fixed Deposit,18079.04,11,2
1163,2023-05-01,Car Loan,78633.58,13,38
1610,2024-05-20,Car Loan,4787.94,2,18
1488,2024-01-21,Mutual Fund,23470.95,14,7
1076,2024-11-19,Mutual Fund,94660.57,9,6
1886,2024-10-18,Mortgage Loan,47737.22,7,44
1851,2023-07-28,Mutual Fund,34848.15,12,19
1087,2023-05-30,Car Loan,95431.53,9,6
1684,2024-08-21,Credit Card,27694.28,13,17
1679,2023-02-11,Mortgage Loan,96245.7,11,18
1780,2024-06-16,Credit Card,46266.84,8,39
1555,2025-01-21,Personal Loan,23226.64,2,40
1806,2023-07-21,Savings Account,20091.68,12,14
1383,2024-12-04,Mutual Fund,67319.79,8,26
1922,2024-06-19,Current Account,83892.88,1,42
1229,2024-06-17,Mutual Fund,30815.64,7,46
1536,2024-07-03,Savings Account,68831.24,4,23
1651,2023-10-04,Fixed Deposit,37477.49,6,38
1276,2023-10-19,Mortgage Loan,93011.08,8,23
1672,2024-07-10,Mortgage Loan,41614.58,12,30
1350,2023-06-25,Car Loan,91407.84,5,39
1923,2024-05-07,Credit Card,40236.01,9,43
1965,2023-08-01,Savings Account,88866.28,11,31
1674,2023-04-21,Car Loan,1970.93,11,22
1124,2023-05-24,Fixed Deposit,12780.15,6,5
1932,2023-11-13,Mortgage Loan,58046.71,14,18
1581,2023-06-17,Personal Loan,65536.05,9,14
1476,2024-05-28,Credit Card,69220.12,13,37
1825,2024-11-17,Mutual Fund,62893.12,14,31
1088,2023-06-10,Fixed Deposit,50045.97,8,34
1683,2025-01-19,Mortgage Loan,23886.7,9,40
1744,2024-07-05,Savings Account,17606.01,8,44
1393,2024-02-20,Current Account,11775.7,1,32
1413,2023-06-24,Fixed Deposit,60381.63,12,41
1015,2025-02-03,Current Account,59918.45,1,26
1590,2024-12-20,Credit Card,42830.16,10,34
1112,2023-02-19,Credit Card,70061.18,7,5
1339,2024-10-02,Savings Account,86314.43,2,1
1415,2023-03-26,Mortgage Loan,8063.0,13,12
1217,2023-12-23,Mutual Fund,91932.09,3,43
1525,2024-04-26,Current Account,55030.35,3,14
1328,2023-08-15,Mutual Fund,88412.37,4,48
1501,2024-03-24,Mutual Fund,6803.35,6,48
1221,2024-03-20,Current Account,88593.39,10,1
1821,2023-07-07,Savings Account,40216.15,12,7
1624,2024-08-30,Savings Account,37966.55,6,47
1767,2024-07-22,Car Loan,37545.93,1,40
1520,2024-05-10,Personal Loan,93056.49,14,47
1320,2023-07-30,Savings Account,68441.89,1,3
1405,2024-09-09,Mortgage Loan,54520.47,11,10
1612,2024-09-11,Personal Loan,6509.46,5,11
1708,2024-04-18,Car Loan,82324.65,13,8
1836,2025-01-29,Car Loan,18286.17,12,30
1081,2024-08-23,Current Account,80422.31,7,2
1644,2024-06-24,Fixed Deposit,50616.4,10,21
1605,2024-12-02,Personal Loan,29280.48,4,15
1580,2024-05-08,Mortgage Loan,9298.96,5,34
1312,2023-04-07,Savings Account,73621.59,3,41
1913,2024-11-19,Car Loan,78768.3,4,45
1018,2024-10-10,Fixed Deposit,57802.85,10,8
1266,2023-05-24,Current Account,56275.86,9,21
1467,2023-08-24,Mutual Fund,92263.76,12,12
1795,2024-12-29,Mortgage Loan,15461.63,9,10
1453,2023-04-17,Fixed Deposit,16421.19,13,18
1345,2023-03-07,Savings Account,66785.6,11,42
1083,2024-09-07,Mortgage Loan,64214.68,11,20
1767,2024-09-14,Credit Card,97108.66,4,2
1056,2024-03-04,Car Loan,91058.87,12,35
1449,2023-03-13,Personal Loan,48401.07,2,38
1416,2024-04-13,Savings Account,67065.33,9,23
1718,2025-01-12,Fixed Deposit,35237.91,13,29
1524,2023-09-09,Mutual Fund,61503.74,14,24
1606,2023-12-31,Car Loan,65416.22,3,22
1580,2024-03-14,Savings Account,5105.36,10,16
1517,2024-09-26,Mortgage Loan,38813.6,10,15
1950,2023-10-24,Personal Loan,39728.63,9,7
1608,2023-10-13,Mortgage Loan,80485.32,9,37
1390,2024-09-07,Credit Card,86721.01,10,46
1257,2023-05-27,Mutual Fund,68127.7,7,44
1197,2024-12-11,Mortgage Loan,24606.84,9,1
1566,2024-03-13,Car Loan,17039.78,1,4
